stk_code,sector,industry,mkt_cap,mkt_cap_gp
PHGE,Health Care,Biotechnology: Pharmaceutical Preparations,4770181.0,nano
PHI,Telecommunications,Telecommunications Equipment,6192720000.0,medium
PHIO,Health Care,Biotechnology: Pharmaceutical Preparations,5196563.0,nano
PHK,Finance,Finance/Investors Services,656086200.0,small
PHM,,,10554887813.0,large
PHR,Health Care,Managed Health Care,1864087992.0,small
PHT,Finance,Investment Managers,195708705.0,micro
PHUN,Technology,EDP Services,97312170.0,micro
PHUNW,Technology,EDP Services,0.0,nano
PHVS,Health Care,Biotechnology: Pharmaceutical Preparations,256786824.0,micro
PHX,Energy,Oil & Gas Production,138445639.0,micro
PHYT,Finance,Business Services,258732031.0,micro
PI,Utilities,Telecommunications Equipment,3053045914.0,medium
PIAI,Finance,Business Services,152064440.0,micro
PICC,Industrials,Consumer Electronics/Appliances,345690000.0,small
PII,Consumer Discretionary,Recreational Games/Products/Toys,6246189054.0,medium
PIII,,,879409765.0,small
PIIIW,,,0.0,nano
PIK,Consumer Discretionary,Department/Specialty Retail Stores,6765611.0,nano
PIM,Finance,Finance Companies,163323531.0,micro
PINC,Health Care,Managed Health Care,4011784346.0,medium
PINE,Real Estate,Real Estate Investment Trusts,227942291.0,micro
PINS,Technology,Interactive Media,17783214172.0,large
PIPR,Finance,Investment Bankers/Brokers/Service,2500001961.0,medium
PIRS,Health Care,Biotechnology: Pharmaceutical Preparations,74398812.0,micro
PIXY,Consumer Discretionary,Diversified Commercial Services,170213050.0,micro
PJT,Finance,Investment Managers,1897196087.0,small
PK,Real Estate,Real Estate Investment Trusts,2835273118.0,medium
PKBK,Finance,Major Banks,248943366.0,micro
PKBO,Health Care,Biotechnology: Pharmaceutical Preparations,119147407.0,micro
PKBOW,Health Care,Biotechnology: Pharmaceutical Preparations,0.0,nano
PKE,,,258346670.0,micro
PKG,Basic Materials,Paper,12522691178.0,large
PKI,Health Care,Medical Specialities,18152860863.0,large
PKOH,Industrials,Office Equipment/Supplies/Services,150018898.0,micro
PKX,Industrials,Steel/Iron Ore,16483543146.0,large
PL,Industrials,Aerospace,1406914569.0,small
PLAB,Technology,Semiconductors,1061674367.0,small
PLAG,,,61075019.0,micro
PLAO,Finance,Business Services,296412500.0,micro
PLAOW,Finance,Business Services,0.0,nano
PLAY,Consumer Discretionary,Movies/Entertainment,1713822321.0,small
PLBC,Finance,Finance Companies,214702927.0,micro
PLBY,Consumer Discretionary,Recreational Games/Products/Toys,185450585.0,micro
PLCE,Consumer Discretionary,Clothing/Shoe/Accessory Stores,430173582.0,small
PLD,Real Estate,Real Estate Investment Trusts,112227893392.0,large
PLG,,,169244666.0,micro
PLL,Basic Materials,Other Metals and Minerals,991643154.0,small
PLM,,,279045613.0,micro
PLMI,Finance,Business Services,401414553.0,small
PLMIU,Finance,Business Services,0.0,nano
PLMIW,Finance,Business Services,0.0,nano
PLMR,Finance,Property-Casualty Insurers,1251543706.0,small
PLNT,Consumer Discretionary,Other Consumer Services,6506424522.0,medium
PLOW,Industrials,Construction/Ag Equipment/Trucks,838572096.0,small
PLPC,Industrials,Telecommunications Equipment,426943802.0,small
PLRX,Health Care, Medicinal Chemicals and Botanical Products ,935205656.0,small
PLSE,Health Care,Medical/Dental Instruments,94187346.0,micro
PLTK,Technology,EDP Services,3268176055.0,medium
PLTNU,Industrials,Consumer Electronics/Appliances,0.0,nano
PLTR,Technology,Retail: Computer Software & Peripheral Equipment,15289432846.0,large
PLUG,Consumer Discretionary,Electrical Products,8865976243.0,medium
PLUR,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),30025070.0,nano
PLUS,Technology,Retail: Computer Software & Peripheral Equipment,1253314505.0,small
PLX,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),58772094.0,micro
PLXP,Health Care,Biotechnology: Pharmaceutical Preparations,5926607.0,nano
PLXS,Technology,Electrical Products,2984023809.0,medium
PLYA,Consumer Discretionary,Hotels/Resorts,1005177437.0,small
PLYM,Real Estate,Real Estate Investment Trusts,865988173.0,small
PM,Health Care, Medicinal Chemicals and Botanical Products ,158833728170.0,large
PMCB,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),56042329.0,micro
PMD,Health Care,Medical Specialities,28449268.0,nano
PMF,Finance,Finance/Investors Services,279797004.0,micro
PMGM,Industrials,Consumer Electronics/Appliances,345345000.0,small
PMGMU,Industrials,Consumer Electronics/Appliances,0.0,nano
PMGMW,Industrials,Consumer Electronics/Appliances,0.0,nano
PML,Finance,Investment Managers,614728137.0,small
PMM,Finance,Investment Managers,309231205.0,small
PMN,Health Care,Pharmaceuticals and Biotechnology,41437942.0,nano
PMO,Finance,Finance Companies,363702925.0,small
PMT,Real Estate,Real Estate Investment Trusts,1277902128.0,small
PMTS,Finance,Finance Companies,323123867.0,small
PMVP,Health Care, Medicinal Chemicals and Botanical Products ,443411306.0,small
PMX,Finance,Trusts Except Educational Religious and Charitable,314237814.0,small
PNAC,Industrials,Consumer Electronics/Appliances,85544673.0,micro
PNACR,Finance,Business Services,0.0,nano
PNACU,Industrials,Consumer Electronics/Appliances,0.0,nano
PNACW,Industrials,Consumer Electronics/Appliances,0.0,nano
PNBK,Finance,Major Banks,41630470.0,nano
PNC,Finance,Major Banks,60344593717.0,large
PNF,Finance,Finance Companies,72704371.0,micro
PNFP,Finance,Major Banks,5558264905.0,medium
PNFPP,Finance,Major Banks,0.0,nano
PNI,Finance,Trusts Except Educational Religious and Charitable,90569900.0,micro
PNM,Utilities,Electric Utilities: Central,4204192129.0,medium
PNNT,Finance,Finance/Investors Services,383520060.0,small
PNR,Industrials,Fluid Controls,7540604547.0,medium
PNRG,Energy,Oil & Gas Production,160380955.0,micro
PNT,Health Care, Medicinal Chemicals and Botanical Products ,717327791.0,small
PNTG,Health Care,Hospital/Nursing Management,346029284.0,small
PNTM,Finance,Business Services,868537500.0,small
PNW,Utilities,Electric Utilities: Central,8988989128.0,medium
POAI,Health Care,Medical/Dental Instruments,6325697.0,nano
POCI,Technology,Electronic Components,33717046.0,nano
PODD,Health Care,Medical/Dental Instruments,21657578031.0,large
POET,Technology,Semiconductors,114282689.0,micro
POL,Consumer Discretionary,Other Specialty Stores,65439178.0,micro
POLA,Industrials,Industrial Machinery/Components,23956668.0,nano
POND,Finance,Business Services,341850326.0,small
PONO,Industrials,Consumer Electronics/Appliances,154169902.0,micro
PONOU,Industrials,Consumer Electronics/Appliances,0.0,nano
PONOW,Industrials,Consumer Electronics/Appliances,0.0,nano
POOL,Industrials,Industrial Machinery/Components,13074537413.0,large
POR,Utilities,Electric Utilities: Central,4951578328.0,medium
PORT,Industrials,Consumer Electronics/Appliances,289800000.0,micro
POSH,Consumer Discretionary,Department/Specialty Retail Stores,1413257219.0,small
POST,Consumer Discretionary,Food Distributors,5435144207.0,medium
POW,Finance,Business Services,347297700.0,small
POWI,Technology,Semiconductors,4320726344.0,medium
POWL,Energy,Electrical Products,440823101.0,small
POWRW,Finance,Business Services,0.0,nano
POWW,Industrials,Military/Government/Technical,211409559.0,micro
POWWP,Industrials,Military/Government/Technical,0.0,nano
PPBI,Finance,Major Banks,3088842623.0,medium
PPBT,Health Care,Biotechnology: Pharmaceutical Preparations,28931517.0,nano
PPC,Consumer Staples,Meat/Poultry/Fish,5696547003.0,medium
PPG,Consumer Discretionary,Paints/Coatings,31204587101.0,large
PPHP,Industrials,Consumer Electronics/Appliances,92351152.0,micro
PPHPW,Industrials,Consumer Electronics/Appliances,0.0,nano
PPIH,,,75163213.0,micro
PPL,Utilities,Electric Utilities: Central,21662483915.0,large
PPSI,Industrials,Electrical Products,27583399.0,nano
PPT,Finance,Finance Companies,366264008.0,small
PPTA,,,118422345.0,micro
PPYA,Industrials,Consumer Electronics/Appliances,382090406.0,small
PPYAU,Industrials,Consumer Electronics/Appliances,0.0,nano
PPYAW,Industrials,Consumer Electronics/Appliances,0.0,nano
PR,Energy,Oil & Gas Production,2625354905.0,medium
PRA,Finance,Property-Casualty Insurers,987533075.0,small
PRAA,Finance,Advertising,1290135721.0,small
PRAX,Health Care,Biotechnology: Pharmaceutical Preparations,117325259.0,micro
PRBM,Industrials,Consumer Electronics/Appliances,182204922.0,micro
PRCH,Technology,Computer Software: Prepackaged Software,220214449.0,micro
PRCT,Health Care,Medical Specialities,1886291582.0,small
PRDO,Consumer Discretionary,Other Consumer Services,926280574.0,small
PRDS,Health Care, Medicinal Chemicals and Botanical Products ,81017201.0,micro
PRE,Industrials,Biotechnology: Laboratory Analytical Instruments,221958694.0,micro
PRENW,Industrials,Biotechnology: Laboratory Analytical Instruments,0.0,nano
PRFT,Technology,EDP Services,2586398482.0,medium
PRFX,Health Care,Biotechnology: Pharmaceutical Preparations,6149738.0,nano
PRG,Consumer Discretionary,Diversified Commercial Services,916097638.0,small
PRGO,Health Care,Biotechnology: Pharmaceutical Preparations,4254615974.0,medium
PRGS,Technology,Computer Software: Prepackaged Software,2223013299.0,medium
PRH,Finance,Life Insurance,0.0,nano
PRI,Finance,Life Insurance,5217032256.0,medium
PRIM,Industrials,Water Sewer Pipeline Comm & Power Line Construction,1140295467.0,small
PRK,Finance,Major Banks,2306663977.0,medium
PRLB,Industrials,Office Equipment/Supplies/Services,722122807.0,small
PRLD,Health Care, Medicinal Chemicals and Botanical Products ,248871028.0,micro
PRLH,Finance,Business Services,255250000.0,micro
PRLHW,Finance,Business Services,0.0,nano
PRM,Consumer Discretionary,Newspapers/Magazines,1423216304.0,small
PRME,Health Care, Medicinal Chemicals and Botanical Products ,1654485981.0,small
PRMW,Consumer Staples,Farming/Seeds/Milling,2531048288.0,medium
PRO,Technology,EDP Services,1113564120.0,small
PROC,Health Care,Biotechnology: Pharmaceutical Preparations,699509935.0,small
PROCW,Health Care,Biotechnology: Pharmaceutical Preparations,0.0,nano
PROF,,,186840442.0,micro
PROK,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2018375828.0,medium
PROV,Finance,Savings Institutions,99756509.0,micro
PRPC,Finance,Business Services,556996875.0,small
PRPH,Health Care,Biotechnology: Pharmaceutical Preparations,171893188.0,micro
PRPL,Consumer Discretionary,Home Furnishings,437710995.0,small
PRPO,Industrials,Biotechnology: Laboratory Analytical Instruments,14568454.0,nano
PRQR,Health Care,Biotechnology: Pharmaceutical Preparations,116437104.0,micro
PRS,Finance,Investment Bankers/Brokers/Service,828036694.0,small
PRSO,Technology,Semiconductors,22318404.0,nano
PRSR,Finance,Business Services,409500000.0,small
PRSRU,Finance,Business Services,0.0,nano
PRSRW,Finance,Business Services,0.0,nano
PRST,Technology,EDP Services,199520958.0,micro
PRSTW,Technology,EDP Services,0.0,nano
PRT,Energy,Oil & Gas Production,85890068.0,micro
PRTA,Health Care,Biotechnology: Pharmaceutical Preparations,2804389531.0,medium
PRTC,Finance,Investment Managers,1006181476.0,small
PRTG,Energy,Oil & Gas Production,89593240.0,micro
PRTH,Technology,EDP Services,405852645.0,small
PRTK,Health Care,Biotechnology: Pharmaceutical Preparations,106099480.0,micro
PRTS,Consumer Discretionary,Auto & Home Supply Stores,331176165.0,small
PRTY,Miscellaneous,Diversified Commercial Services,45337846.0,nano
PRU,Finance,Life Insurance,37561760000.0,large
PRVA,Technology,Retail: Computer Software & Peripheral Equipment,2883752316.0,medium
PRVB,Health Care,Biotechnology: Pharmaceutical Preparations,848365190.0,small
PSA,Real Estate,Real Estate Investment Trusts,52723131310.0,large
PSAG,Industrials,Consumer Electronics/Appliances,410901120.0,small
PSAGU,Industrials,Consumer Electronics/Appliances,0.0,nano
PSAGW,Industrials,Consumer Electronics/Appliances,0.0,nano
PSEC,Finance,Finance/Investors Services,2882762937.0,medium
PSF,Finance,Investment Managers,236683921.0,micro
PSFE,Consumer Discretionary,Business Services,720090316.0,small
PSHG,Consumer Discretionary,Marine Transportation,14574805.0,nano
PSMT,Consumer Discretionary,Department/Specialty Retail Stores,2022411813.0,medium
PSN,Industrials,Industrial Machinery/Components,4901898244.0,medium
PSNL,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,124122659.0,micro
PSNY,Consumer Discretionary,Auto Manufacturing,11348456583.0,large
PSNYW,Consumer Discretionary,Auto Manufacturing,2573441827.0,medium
PSO,Consumer Discretionary,Books,8072086740.0,medium
PSPC,Industrials,Consumer Electronics/Appliances,438612800.0,small
PSTG,Technology,Electronic Components,9161843351.0,medium
PSTL,Real Estate,Real Estate Investment Trusts,289053294.0,micro
PSTV,Health Care,Medical/Dental Instruments,11760481.0,nano
PSTX,Health Care, Medicinal Chemicals and Botanical Products ,548357076.0,small
PSX,Energy,Integrated oil Companies,47868190533.0,large
PT,Technology,Computer Software: Programming Data Processing,4683495.0,nano
PTA,Finance,Trusts Except Educational Religious and Charitable,1016478874.0,small
PTC,Technology,Computer Software: Prepackaged Software,14954181654.0,large
PTCT,Health Care,Biotechnology: Pharmaceutical Preparations,2886983333.0,medium
PTE,Health Care, Medicinal Chemicals and Botanical Products ,4994574.0,nano
PTEN,Energy,Oil & Gas Production,3659950802.0,medium
PTGX,Health Care,Biotechnology: Pharmaceutical Preparations,484112364.0,small
PTIX,Health Care,Biotechnology: Pharmaceutical Preparations,7358336.0,nano
PTIXW,Health Care,Biotechnology: Pharmaceutical Preparations,0.0,nano
PTLO,Consumer Discretionary,Restaurants,909056776.0,small
PTMN,Finance,Finance/Investors Services,213606136.0,micro
PTN,Health Care,Biotechnology: Pharmaceutical Preparations,35928123.0,nano
PTNR,Telecommunications,Telecommunications Equipment,1270127624.0,small
PTOC,Industrials,Consumer Electronics/Appliances,429956250.0,small
PTOCW,Industrials,Consumer Electronics/Appliances,0.0,nano
PTON,Consumer Discretionary,Other Consumer Services,4135055679.0,medium
PTPI,Health Care,Biotechnology: Pharmaceutical Preparations,4431518.0,nano
PTRA,Consumer Discretionary,Auto Manufacturing,1053312691.0,small
PTRS,Finance,Major Banks,157883334.0,micro
PTSI,Industrials,Trucking Freight/Courier Services,610809844.0,small
PTVE,Consumer Discretionary,Containers/Packaging,2105188254.0,medium
PTWO,Industrials,Consumer Electronics/Appliances,153380788.0,micro
PTWOU,Industrials,Consumer Electronics/Appliances,0.0,nano
PTWOW,Industrials,Consumer Electronics/Appliances,0.0,nano
PTY,Finance,Investment Managers,1597304200.0,small
PUBM,Technology,Computer Software: Prepackaged Software,650440454.0,small
PUCK,Industrials,Consumer Electronics/Appliances,330607714.0,small
PUCKU,Industrials,Consumer Electronics/Appliances,0.0,nano
PUCKW,Industrials,Consumer Electronics/Appliances,0.0,nano
PUK,Finance,Life Insurance,36950791665.0,large
PULM,Health Care,Biotechnology: Pharmaceutical Preparations,13428593.0,nano
PUMP,Energy,Oilfield Services/Equipment,1147831932.0,small
PUYI,Finance,Investment Managers,444519162.0,small
PV,Finance,Business Services,532125000.0,small
PVBC,Finance,Major Banks,126864618.0,micro
PVH,,,5157881284.0,medium
PVL,Energy,Oil & Gas Production,109230000.0,micro
PW,Real Estate,Real Estate Investment Trusts,16372063.0,nano
PWFL,Telecommunications,Telecommunications Equipment,91150761.0,micro
PWOD,Finance,Major Banks,187906579.0,micro
PWP,Finance,Investment Bankers/Brokers/Service,934770514.0,small
PWR,Industrials,Engineering & Construction,21733836816.0,large
PWSC,Technology,Computer Software: Prepackaged Software,4369331616.0,medium
PWUP,Finance,Business Services,369617188.0,small
PWUPU,Finance,Business Services,0.0,nano
PWUPW,Finance,Business Services,0.0,nano
PX,Finance,Investment Managers,1266520580.0,small
PXD,Energy,Oil & Gas Production,53488226773.0,large
PXLW,Technology,Semiconductors,78444136.0,micro
PXMD,Health Care, Medicinal Chemicals and Botanical Products ,25034958.0,nano
PXS,Consumer Discretionary,Marine Transportation,122891345.0,micro
PXSAP,Consumer Discretionary,Marine Transportation,0.0,nano
PXSAW,Consumer Discretionary,Marine Transportation,0.0,nano
PYCR,Technology,Computer Software: Prepackaged Software,4734043358.0,medium
PYN,Finance,Investment Managers,40951968.0,nano
PYPD,Health Care,Medical/Dental Instruments,14344663.0,nano
PYPL,Consumer Discretionary,Business Services,82800214175.0,large
PYR,,,129790861.0,micro
PYT,,,0.0,nano
PYXS,Health Care,Biotechnology: Pharmaceutical Preparations,41063790.0,nano
PZC,Finance,Investment Managers,190843071.0,micro
PZG,Basic Materials,Precious Metals,17364980.0,nano
PZZA,Consumer Discretionary,Restaurants,3135373579.0,medium
QBTS,Technology,Retail: Computer Software & Peripheral Equipment,236392709.0,micro
QCOM,Technology,Computer peripheral equipment,136436910000.0,large
QCRH,Finance,Major Banks,806737540.0,small
QD,Technology,Computer Software: Prepackaged Software,237174830.0,micro
QDEL,Health Care,Medical/Dental Instruments,5575549122.0,medium
QFIN,Finance,Finance: Consumer Services,2820517386.0,medium
QFTA,Industrials,Consumer Electronics/Appliances,250055641.0,micro
QGEN,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),11330352000.0,large
QH,Consumer Discretionary,Business Services,8819698.0,nano
QIPT,,,165625702.0,micro
QLGN,Health Care,Biotechnology: Commercial Physical & Biological Resarch,5979646.0,nano
QLI,Health Care,Biotechnology: Pharmaceutical Preparations,37895000.0,nano
QLYS,Technology,EDP Services,4477648978.0,medium
QMCO,Technology,Electronic Components,120454402.0,micro
QNCX,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),24463830.0,nano
QNRX,Health Care,Medical/Dental Instruments,7657634.0,nano
QNST,Consumer Discretionary,Advertising,690887682.0,small
QOMO,Industrials,Consumer Electronics/Appliances,65678601.0,micro
QOMOR,,,0.0,nano
QOMOU,Industrials,Consumer Electronics/Appliances,0.0,nano
QOMOW,Industrials,Consumer Electronics/Appliances,0.0,nano
QQQX,Finance,Finance Companies,1036306276.0,small
QRHC,Consumer Discretionary,Building Products,126830381.0,micro
QRTEA,Consumer Discretionary,Catalog/Specialty Distribution,806466560.0,small
QRTEB,Consumer Discretionary,Catalog/Specialty Distribution,2193894814.0,medium
QRTEP,Consumer Discretionary,Catalog/Specialty Distribution,0.0,nano
QRVO,Industrials,Industrial Machinery/Components,10234253405.0,large
QS,Consumer Discretionary,Auto Parts:O.E.M.,2916554658.0,medium
QSI,Health Care,Biotechnology: Pharmaceutical Preparations,306203599.0,small
QSIAW,Health Care,Biotechnology: Pharmaceutical Preparations,0.0,nano
QSR,,,20590439972.0,large
QTEK,Consumer Discretionary,Telecommunications Equipment,13624773.0,nano
QTEKW,Consumer Discretionary,Telecommunications Equipment,0.0,nano
QTNT,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,1112842.0,nano
QTRX,Health Care,Industrial Specialties,515060400.0,small
QTT,Technology,Computer Software: Prepackaged Software,22535815.0,nano
QTWO,Technology,EDP Services,1595521247.0,small
QUAD,Consumer Discretionary,Recreational Games/Products/Toys,188020742.0,micro
QUBT,Technology,Computer Manufacturing,88480996.0,micro
QUIK,Technology,Semiconductors,67529581.0,micro
QUMU,Technology,Retail: Computer Software & Peripheral Equipment,8788311.0,nano
QUOT,Consumer Discretionary,Advertising,300735613.0,small
QURE,Health Care,Biotechnology: Pharmaceutical Preparations,1101091364.0,small
QVCC,,,0.0,nano
QVCD,,,0.0,nano
R,Consumer Discretionary,Rental/Leasing Companies,4350739545.0,medium
RA,Finance,Investment Managers,935063138.0,small
RAAS,Technology,Computer Software: Prepackaged Software,124066607.0,micro
RACE,Consumer Discretionary,Auto Manufacturing,41076617951.0,large
RACY,Industrials,Consumer Electronics/Appliances,190694400.0,micro
RACYU,Industrials,Consumer Electronics/Appliances,0.0,nano
RAD,Consumer Staples,Retail-Drug Stores and Proprietary Stores,249886685.0,micro
RADI,Consumer Discretionary,Telecommunications Equipment,1204384236.0,small
RAIL,Industrials,Railroads,61487202.0,micro
RAIN,Health Care,Biotechnology: Pharmaceutical Preparations,263558670.0,micro
RAM,Finance,Business Services,59958245.0,micro
RAMMU,Finance,Business Services,0.0,nano
RAMMW,Finance,Business Services,0.0,nano
RAMP,Technology,EDP Services,1577483952.0,small
RAND,Finance,Finance/Investors Services,38534644.0,nano
RANI,Health Care, Medicinal Chemicals and Botanical Products ,414959992.0,small
RAPT,Health Care,Biotechnology: Pharmaceutical Preparations,623935342.0,small
RARE,Health Care,Biotechnology: Pharmaceutical Preparations,3187003031.0,medium
RAVE,Consumer Discretionary,Restaurants,25912852.0,nano
RAYA,,,40440000.0,nano
RBA,,,6327475256.0,medium
RBB,Finance,Commercial Banks,418447282.0,small
RBBN,Technology,EDP Services,506050450.0,small
RBC,Industrials,Metal Fabrications,6384106293.0,medium
RBCAA,Finance,Major Banks,830354412.0,small
RBCN,Technology,Semiconductors,3891365.0,nano
RBCP,Industrials,Metal Fabrications,0.0,nano
RBKB,Finance,Major Banks,98175716.0,micro
RBLX,Technology,EDP Services,19905037095.0,large
RBOT,Health Care,Medical Specialities,282674291.0,micro
RBT,Technology,EDP Services,117822746.0,micro
RC,Real Estate,Real Estate Investment Trusts,1428931409.0,small
RCA,Real Estate,Real Estate Investment Trusts,0.0,nano
RCAC,Industrials,Consumer Electronics/Appliances,206043750.0,micro
RCACU,Industrials,Consumer Electronics/Appliances,206456250.0,micro
RCACW,Industrials,Consumer Electronics/Appliances,0.0,nano
RCAT,Industrials,Wholesale Distributors,61703918.0,micro
RCB,,,0.0,nano
RCC,Finance,Finance Companies,0.0,nano
RCEL,Health Care,Medical Specialities,184728057.0,micro
RCFA,Finance,Business Services,294112500.0,micro
RCG,Finance,Investment Managers,13393134.0,nano
RCI,,,22852919893.0,large
RCII,Consumer Discretionary,Diversified Commercial Services,1344431659.0,small
RCKT,Health Care,Biotechnology: Pharmaceutical Preparations,1791872495.0,small
RCKY,Consumer Discretionary,Shoe Manufacturing,183819652.0,micro
RCL,Consumer Discretionary,Hotels/Resorts,14106461789.0,large
RCLF,Industrials,Consumer Electronics/Appliances,316882500.0,small
RCLFU,Industrials,Consumer Electronics/Appliances,0.0,nano
RCLFW,Industrials,Consumer Electronics/Appliances,0.0,nano
RCM,Consumer Discretionary,Other Consumer Services,4664921610.0,medium
RCMT,Industrials,Consumer Electronics/Appliances,145559690.0,micro
RCON,Energy,Oilfield Services/Equipment,7950486.0,nano
RCRT,Technology,Interactive Media,6185550.0,nano
RCRTW,Technology,Interactive Media,0.0,nano
RCS,Finance,Investment Managers,235160720.0,micro
RCUS,Health Care,Biotechnology: Pharmaceutical Preparations,2434347076.0,medium
RDCM,Technology,Computer peripheral equipment,150145213.0,micro
RDFN,Finance,Real Estate,570930770.0,small
RDHL,Health Care,Biotechnology: Pharmaceutical Preparations,18240807.0,nano
RDI,Consumer Discretionary,Movies/Entertainment,63486213.0,micro
RDIB,Consumer Discretionary,Movies/Entertainment,458511539.0,small
RDN,Finance,Property-Casualty Insurers,2887697676.0,medium
RDNT,Health Care,Medical Specialities,1171882166.0,small
RDVT,Technology,Computer Software: Prepackaged Software,343176934.0,small
RDW,Industrials,Aerospace,125151272.0,micro
RDWR,Technology,EDP Services,889192449.0,small
RDY,Health Care,Biotechnology: Pharmaceutical Preparations,9113487807.0,medium
RE,Finance,Property-Casualty Insurers,12743910413.0,large
REAL,Consumer Discretionary,Consumer Specialties,150040643.0,micro
REAX,,,225353315.0,micro
REBN,Consumer Discretionary,Restaurants,16727392.0,nano
REE,Consumer Discretionary,Auto Manufacturing,114562774.0,micro
REED,Consumer Staples,Beverages (Production/Distribution),9246740.0,nano
REFI,Real Estate,Real Estate Investment Trusts,280231079.0,micro
REFR,Technology,Industrial Machinery/Components,73262375.0,micro
REG,Real Estate,Real Estate Investment Trusts,11213671842.0,large
REGN,Health Care,Biotechnology: Pharmaceutical Preparations,81676451250.0,large
REI,Energy,Oil & Gas Production,402890179.0,small
REKR,Technology,EDP Services,41309574.0,nano
RELI,Finance,Specialty Insurers,11213631.0,nano
RELIW,Finance,Specialty Insurers,0.0,nano
RELL,Technology,Electronic Components,364208689.0,small
RELX,Consumer Discretionary,Publishing,55400874261.0,large
RELY,Technology,Computer Software: Prepackaged Software,1774903551.0,small
RENE,Finance,Business Services,293537500.0,micro
RENEU,Finance,Business Services,0.0,nano
RENN,Technology,EDP Services,812088472.0,small
RENT,Consumer Discretionary,Department/Specialty Retail Stores,236682945.0,micro
REPL,Health Care,Biotechnology: Pharmaceutical Preparations,1388226849.0,small
REPX,Energy,Oil & Gas Production,585856284.0,small
RERE,Consumer Discretionary,Other Specialty Stores,601488235.0,small
RES,Energy,Oilfield Services/Equipment,1841364690.0,small
RETA,Health Care,Biotechnology: Pharmaceutical Preparations,1291322402.0,small
RETO,Consumer Discretionary,Multi-Sector Companies,19019299.0,nano
REUN,Health Care,Pharmaceuticals and Biotechnology,13856477.0,nano
REVB,Health Care,Biotechnology: Pharmaceutical Preparations,5050841.0,nano
REVBU,Health Care,Biotechnology: Pharmaceutical Preparations,0.0,nano
REVBW,Health Care,Biotechnology: Pharmaceutical Preparations,0.0,nano
REVE,Industrials,Consumer Electronics/Appliances,139565000.0,micro
REVEW,Industrials,Consumer Electronics/Appliances,0.0,nano
REVG,Industrials,Industrial Machinery/Components,863750655.0,small
REX,Industrials,Major Chemicals,530583209.0,small
REXR,Real Estate,Real Estate Investment Trusts,10345293224.0,large
REYN,Industrials,Office Equipment/Supplies/Services,6581292955.0,medium
REZI,Technology,Security Systems Services,2442884638.0,medium
RF,Finance,Major Banks,19735491199.0,large
RFAC,Industrials,Consumer Electronics/Appliances,147207500.0,micro
RFACR,Finance,Business Services,0.0,nano
RFI,Finance,Investment Managers,339890413.0,small
RFIL,Technology,Electrical Products,51288765.0,micro
RFL,Real Estate,Real Estate,45519136.0,nano
RFM,Finance,Finance/Investors Services,97468302.0,micro
RFMZ,Finance,Trusts Except Educational Religious and Charitable,330940364.0,small
RFP,Basic Materials,Paper,1616888622.0,small
RGA,Finance,Life Insurance,9247428822.0,medium
RGC,Health Care, Medicinal Chemicals and Botanical Products ,393639197.0,small
RGCO,Utilities,Oil & Gas Production,222797879.0,micro
RGEN,Health Care,Medical/Dental Instruments,9851145967.0,medium
RGF,Consumer Discretionary,Food Distributors,178945584.0,micro
RGLD,Industrials,Consumer Electronics/Appliances,7323212288.0,medium
RGLS,Health Care,Biotechnology: Pharmaceutical Preparations,25260392.0,nano
RGNX,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1029089609.0,small
RGP,Consumer Discretionary,Business Services,647341514.0,small
RGR,,,952402848.0,small
RGS,,,53733100.0,micro
RGT,Finance,Trusts Except Educational Religious and Charitable,57091851.0,micro
RGTI,Technology,Retail: Computer Software & Peripheral Equipment,121713632.0,micro
RGTIW,Technology,Retail: Computer Software & Peripheral Equipment,0.0,nano
RH,Consumer Discretionary,Other Specialty Stores,6126971759.0,medium
RHE,Health Care,Hospital/Nursing Management,5553781.0,nano
RHI,Consumer Discretionary,Diversified Commercial Services,8201404336.0,medium
RHP,Real Estate,Real Estate Investment Trusts,4884160707.0,medium
RIBT,Consumer Staples,Specialty Foods,5119127.0,nano
RICK,Consumer Discretionary,Restaurants,804452517.0,small
RIDE,Consumer Discretionary,Construction/Ag Equipment/Trucks,298861575.0,micro
RIG,Energy,Oil & Gas Production,3154652426.0,medium
RIGL,Health Care,Biotechnology: Pharmaceutical Preparations,190119970.0,micro
RILY,Finance,Investment Managers,1191937052.0,small
RILYG,Consumer Discretionary,Business Services,0.0,nano
RILYK,Consumer Discretionary,Business Services,0.0,nano
RILYL,Finance,Investment Managers,0.0,nano
RILYM,Consumer Discretionary,Business Services,0.0,nano
RILYN,Consumer Discretionary,Business Services,0.0,nano
RILYO,Consumer Discretionary,Business Services,0.0,nano
RILYP,Finance,Investment Managers,0.0,nano
RILYT,Consumer Discretionary,Business Services,0.0,nano
RILYZ,Consumer Discretionary,Business Services,0.0,nano
RIO,Basic Materials,Metal Mining,114626773805.0,large
